96;0;1493.00;11.22;1061.00;0.00;0.84
97;0;3690.00;10.45;1329.00;0.00;0.92
98;0;2071.00;10.40;1188.00;0.00;0.92
99;0;2793.00;10.20;852.00;0.00;0.72
100;0;5204.00;10.30;1681.00;0.00;0.72
101;0;2560.00;11.07;2026.00;0.00;0.76
102;0;1307.00;11.37;1352.00;0.00;0.88
103;0;4724.00;11.35;1486.00;0.00;0.88
104;0;3986.00;10.42;1346.00;0.00;0.56
105;0;3331.00;11.22;1205.00;0.00;0.96
106;0;4371.00;11.72;1050.00;0.00;0.84
107;0;4697.00;10.80;167.00;0.00;0.56
108;0;4557.00;13.37;1266.00;0.00;0.96
109;0;2515.00;10.92;1610.00;0.00;0.72
110;0;2264.00;10.70;763.00;0.00;0.88
111;0;5189.00;10.10;1731.00;0.00;1.04
112;0;901.00;10.42;718.00;0.00;0.84
113;0;1601.00;11.25;1388.00;0.00;0.92
114;0;4165.00;10.50;1527.00;0.00;0.88
115;0;1652.00;10.10;1716.00;0.00;0.84
116;0;2782.00;11.70;1391.00;0.00;0.76
117;0;5311.00;10.90;1812.00;0.00;0.96
118;0;4076.00;10.60;1725.00;0.00;0.96
119;0;1595.00;10.80;566.00;0.00;0.72
120;0;2319.00;11.90;19.00;0.00;0.88
121;0;969.00;11.30;711.00;0.00;0.80
122;0;3450.00;14.07;1533.00;0.00;0.88
123;0;3272.00;10.02;1163.00;0.00;0.92
124;0;2799.00;11.20;717.00;0.00;0.92
125;0;3985.00;11.65;1238.00;0.00;1.00
126;0;1373.00;11.55;1257.00;0.00;0.92
127;0;1972.00;10.95;1547.00;0.00;0.88
128;0;4524.00;14.12;1142.00;0.00;0.84
129;0;4085.00;10.95;1506.00;0.00;1.04
130;0;4643.00;12.77;1192.00;0.00;0.96
131;0;2849.00;11.05;1539.00;0.00;0.88
132;0;5140.00;10.12;1785.00;0.00;0.80
133;0;1423.00;11.70;908.00;0.00;0.92
134;0;1735.00;10.50;317.00;0.00;1.00
135;0;2586.00;10.15;1108.00;0.00;0.96
136;0;422.00;11.30;1696.00;0.00;0.88
137;0;232.00;10.07;1150.00;0.00;0.84
138;0;1484.00;15.15;1264.00;0.00;0.88
139;0;4493.00;13.05;1154.00;0.00;0.84
140;0;4764.00;10.82;455.00;0.00;0.76
141;0;1880.00;11.62;1804.00;0.00;0.84
142;0;1710.00;10.20;1270.00;0.00;0.96
143;0;4539.00;10.60;266.00;0.00;0.80
144;0;3527.00;13.72;1642.00;0.00;0.84
145;0;4552.00;12.35;1062.00;0.00;0.96
146;0;1617.00;11.80;164.00;0.00;1.08
147;0;523.00;10.40;1726.00;0.00;0.36
148;0;3403.00;11.07;1143.00;0.00;0.80
149;0;2634.00;11.80;1514.00;0.00;0.84
150;0;3354.00;10.52;1429.00;0.00;0.96
151;0;2606.00;10.20;1078.00;0.00;0.88
152;0;4545.00;10.52;457.00;0.00;0.68
153;0;308.00;10.40;1444.00;0.00;0.84
154;0;1715.00;11.67;706.00;0.00;0.88
155;0;342.00;11.30;1678.00;0.00;0.84
156;0;4745.00;10.50;1451.00;0.00;0.76
157;0;2359.00;11.00;1603.00;0.00;0.84
158;0;2188.00;11.32;827.00;0.00;0.88
159;0;1714.00;12.97;1605.00;0.00;0.88
160;0;414.00;10.20;1406.00;0.00;0.80
161;0;3789.00;10.20;693.00;0.00;0.68
162;0;2856.00;12.52;1388.00;0.00;0.88
163;0;4618.00;13.00;1119.00;0.00;0.96
164;0;1534.00;11.60;993.00;0.00;0.80
165;0;2370.00;12.12;2034.00;0.00;0.64
166;0;1468.00;11.02;1128.00;0.00;0.96
167;0;1152.00;11.20;1630.00;0.00;1.04
168;0;1368.00;10.52;328.00;0.00;0.56
169;0;137.00;10.80;1575.00;0.00;0.72
170;0;402.00;10.10;1361.00;0.00;0.80
171;0;1431.00;11.67;1187.00;0.00;0.84
172;0;1468.00;11.70;1705.00;0.00;1.00
173;0;2681.00;10.10;1011.00;0.00;0.32
174;0;3252.00;11.35;1032.00;0.00;0.76
175;0;782.00;10.60;716.00;0.00;0.88
176;0;1690.00;13.00;207.00;0.00;1.08
177;0;2819.00;11.30;1407.00;0.00;0.84
178;0;3447.00;13.82;1423.00;0.00;0.80
179;0;3288.00;10.45;8.00;0.00;0.40
180;0;1415.00;12.37;1269.00;0.00;0.92
181;0;2505.00;10.97;728.00;0.00;0.88
182;0;1191.00;10.42;1035.00;0.00;0.68
183;0;3442.00;12.60;1591.00;0.00;0.84
184;0;1822.00;14.17;1600.00;0.00;0.80
185;0;1668.00;11.67;1421.00;0.00;0.76
186;0;4513.00;10.40;742.00;0.00;0.88
187;0;4313.00;10.50;1091.00;0.00;1.00
188;0;2242.00;10.10;1301.00;0.00;0.56
189;0;894.00;10.80;358.00;0.00;0.80
190;0;1689.00;10.92;1501.00;0.00;0.84
191;0;4737.00;11.15;358.00;0.00;1.00
192;0;4612.00;13.60;1314.00;0.00;1.00
193;0;3060.00;11.77;1310.00;0.00;0.88
194;0;2733.00;10.60;921.00;0.00;0.72
195;0;2404.00;10.57;743.00;0.00;0.80
196;0;330.00;11.70;1538.00;0.00;1.04
197;0;1579.00;10.40;1013.00;0.00;0.80
198;0;2306.00;12.22;991.00;0.00;1.08
199;0;2775.00;10.45;1666.00;0.00;0.88
200;0;3669.00;10.05;1224.00;0.00;0.84
201;0;1554.00;12.27;1768.00;0.00;0.84
202;0;1940.00;12.20;1634.00;0.00;0.96
203;0;1882.00;13.75;1663.00;0.00;0.92
204;0;1574.00;10.12;1626.00;0.00;0.80
205;0;5157.00;10.20;1474.00;0.00;0.84
206;0;1661.00;11.65;628.00;0.00;0.88
207;0;503.00;10.62;1190.00;0.00;0.92
208;0;2887.00;11.32;1263.00;0.00;1.00
209;0;1266.00;11.80;1149.00;0.00;0.96
210;0;4183.00;11.60;1331.00;0.00;0.88
211;0;3115.00;11.77;1504.00;0.00;0.80
212;0;708.00;11.70;648.00;0.00;0.88
213;0;859.00;10.40;353.00;0.00;0.60
214;0;4620.00;10.50;464.00;0.00;0.60
215;0;4415.00;10.30;1335.00;0.00;0.84
216;0;1355.00;10.50;850.00;0.00;0.84
217;0;2428.00;10.97;716.00;0.00;0.96
218;0;1501.00;10.80;704.00;0.00;0.80
219;0;4431.00;11.15;1529.00;0.00;0.76
220;0;2634.00;10.85;11.00;0.00;0.60
221;0;727.00;11.80;566.00;0.00;0.92
222;0;3549.00;10.90;1256.00;0.00;0.88
223;0;1945.00;10.55;1685.00;0.00;1.08
224;0;729.00;10.10;410.00;0.00;0.76
225;0;3584.00;10.50;1271.00;0.00;0.92
226;0;2094.00;10.60;1644.00;0.00;1.00
227;0;1244.00;10.90;1453.00;0.00;0.88
228;0;4456.00;10.40;700.00;0.00;0.52
229;0;2021.00;18.47;1773.00;0.00;1.00
230;0;647.00;10.90;432.00;0.00;0.80
231;0;5241.00;10.10;1773.00;0.00;0.80
232;0;1446.00;15.05;1071.00;0.00;0.80
233;0;1283.00;10.30;1374.00;0.00;0.88
234;0;3479.00;11.67;1357.00;0.00;1.00
235;0;4194.00;10.60;1537.00;0.00;0.52
236;0;2290.00;12.70;851.00;0.00;0.72
237;0;4594.00;13.42;1146.00;0.00;1.04
238;0;1143.00;10.17;1742.00;0.00;0.68
239;0;2819.00;11.22;12.00;0.00;0.68
240;0;3398.00;10.87;12.00;0.00;0.68
241;0;3014.00;10.50;12.00;0.00;0.56
242;0;1583.00;10.47;1210.00;0.00;0.96
243;0;2340.00;11.40;708.00;0.00;0.92
244;0;3521.00;11.25;1333.00;0.00;0.96
245;0;4728.00;11.40;1514.00;0.00;0.80
246;0;1440.00;11.15;1428.00;0.00;1.08
247;0;5206.00;13.55;1565.00;0.00;0.60
248;0;896.00;10.40;285.00;0.00;0.60
249;0;5185.00;11.72;1598.00;0.00;0.92
250;0;4982.00;10.20;452.00;0.00;0.64
251;0;4455.00;10.45;942.00;0.00;0.76
252;0;2003.00;10.35;945.00;0.00;0.76
253;0;4092.00;13.10;1179.00;0.00;0.72
254;0;4997.00;11.07;1637.00;0.00;0.84
255;0;4774.00;10.55;563.00;0.00;0.92
256;0;2074.00;11.30;1770.00;0.00;0.76
257;0;701.00;12.00;546.00;0.00;0.84
258;0;3161.00;11.00;1282.00;0.00;0.92
259;0;2517.00;10.40;695.00;0.00;0.68
260;0;2126.00;11.05;1668.00;0.00;0.96
261;0;1725.00;10.95;276.00;0.00;0.84
262;0;291.00;10.45;1315.00;0.00;1.00
263;0;2688.00;10.60;1470.00;0.00;0.80
264;0;4370.00;10.80;1643.00;0.00;0.80
265;0;2802.00;10.47;44.00;0.00;0.64
266;0;3792.00;10.10;1691.00;0.00;0.52
267;0;3474.00;10.70;1692.00;0.00;0.96
268;0;2319.00;13.35;950.00;0.00;0.92
269;0;4253.00;10.45;1451.00;0.00;0.84
270;0;679.00;11.00;492.00;0.00;1.08
271;0;759.00;10.80;434.00;0.00;0.92
272;0;1523.00;10.60;1797.00;0.00;0.84
273;0;1270.00;12.30;1257.00;0.00;1.00
274;0;1148.00;10.65;536.00;0.00;0.88
275;0;4484.00;10.70;235.00;0.00;0.84
276;0;3203.00;13.65;1201.00;0.00;0.84
277;0;2433.00;11.00;1453.00;0.00;0.84
278;0;2705.00;11.75;2032.00;0.00;0.72
279;0;2787.00;10.60;1498.00;0.00;0.88
280;0;1948.00;11.87;1773.00;0.00;0.80
281;0;1874.00;11.60;1445.00;0.00;0.80
282;0;617.00;10.40;1197.00;0.00;0.84
283;0;2926.00;10.57;891.00;0.00;1.04
284;0;2430.00;12.15;1681.00;0.00;0.88
285;0;4535.00;14.20;1180.00;0.00;0.76
286;0;3702.00;12.52;1290.00;0.00;0.76
287;0;1384.00;10.10;970.00;0.00;0.92
288;0;1163.00;11.70;1144.00;0.00;0.84
289;0;4171.00;10.85;1826.00;0.00;0.76
290;0;4948.00;10.80;1650.00;0.00;0.92
291;0;1203.00;10.40;1332.00;0.00;0.72
292;0;2059.00;10.47;1289.00;0.00;0.68
293;0;2150.00;10.95;1293.00;0.00;0.80
294;0;3518.00;11.35;1684.00;0.00;0.88
295;0;3286.00;11.30;1476.00;0.00;1.00
296;0;4506.00;10.95;1383.00;0.00;0.68
297;0;1438.00;12.80;1505.00;0.00;0.84
298;0;2789.00;11.70;781.00;0.00;0.76
299;0;4292.00;10.50;889.00;0.00;1.24
300;0;1869.00;10.60;1838.00;0.00;0.84
301;0;1212.00;13.25;1192.00;0.00;0.72
302;0;218.00;10.50;1499.00;0.00;1.00
303;0;1307.00;10.50;1313.00;0.00;0.84
304;0;4722.00;10.60;288.00;0.00;0.72
305;0;4797.00;10.10;517.00;0.00;1.00
306;0;2626.00;10.47;1106.00;0.00;0.84
307;0;1569.00;10.10;863.00;0.00;0.96
308;0;2149.00;12.25;1180.00;0.00;1.04
309;0;436.00;10.92;1177.00;0.00;0.56
310;0;1525.00;12.12;1528.00;0.00;0.88
311;0;4653.00;10.57;1020.00;0.00;0.72
312;0;2149.00;10.55;1690.00;0.00;0.96
313;0;3727.00;10.20;910.00;0.00;0.72
314;0;2657.00;10.25;1144.00;0.00;0.44
315;0;438.00;10.20;1336.00;0.00;0.88
316;0;3708.00;11.10;1491.00;0.00;1.12
317;0;2817.00;11.00;1578.00;0.00;0.84
318;0;4258.00;14.92;1381.00;0.00;0.84
319;0;3004.00;10.52;851.00;0.00;1.00
320;0;1147.00;11.85;1218.00;0.00;0.72
321;0;1538.00;10.20;1212.00;0.00;0.88
322;0;5270.00;10.40;1790.00;0.00;0.84
323;0;299.00;10.80;1189.00;0.00;0.96
324;0;2962.00;10.80;866.00;0.00;0.96
325;0;3146.00;12.30;1127.00;0.00;0.96
326;0;2058.00;10.90;1248.00;0.00;0.72
327;0;191.00;10.50;1410.00;0.00;1.08
328;0;2237.00;11.95;1236.00;0.00;0.92
329;0;995.00;10.10;538.00;0.00;0.68
330;0;1572.00;10.20;364.00;0.00;0.60
331;0;3511.00;11.27;1550.00;0.00;0.80
332;0;3123.00;10.50;1060.00;0.00;0.80
333;0;3716.00;11.85;1599.00;0.00;0.92
334;0;1782.00;11.25;1411.00;0.00;0.96
335;0;2190.00;10.25;607.00;0.00;0.32
336;0;2903.00;11.32;11.00;0.00;0.48
337;0;4664.00;10.75;1400.00;0.00;0.96
338;0;236.00;13.80;1543.00;0.00;0.96
339;0;2067.00;10.85;1009.00;0.00;0.84
340;0;154.00;10.95;1611.00;0.00;0.96
341;0;2827.00;10.15;1448.00;0.00;0.84
342;0;1557.00;10.87;702.00;0.00;0.72
343;0;2032.00;11.27;1463.00;0.00;0.84
344;0;861.00;10.70;567.00;0.00;1.08
345;0;2636.00;10.30;1475.00;0.00;0.88
346;0;1231.00;11.55;1267.00;0.00;1.00
347;0;1443.00;10.80;365.00;0.00;1.12
348;0;2154.00;12.70;809.00;0.00;0.92
349;0;5342.00;10.70;1638.00;0.00;0.64
350;0;2399.00;10.85;2014.00;0.00;0.96
351;0;5146.00;10.85;1728.00;0.00;0.68
352;0;2679.00;11.00;35.00;0.00;0.56
353;0;3107.00;10.60;990.00;0.00;0.52
354;0;510.00;10.80;1341.00;0.00;0.52
355;0;1844.00;11.00;1337.00;0.00;0.88
356;0;2283.00;12.12;788.00;0.00;0.84
357;0;1676.00;12.12;1804.00;0.00;0.88
358;0;2797.00;10.20;814.00;0.00;0.80
359;0;367.00;10.50;1522.00;0.00;0.88
360;0;4685.00;11.00;217.00;0.00;0.88
361;0;5208.00;10.40;1774.00;0.00;0.76
362;0;2273.00;13.42;1162.00;0.00;1.12
363;0;2345.00;11.45;1636.00;0.00;0.72
364;0;4386.00;10.20;947.00;0.00;1.28
365;0;1284.00;10.45;1769.00;0.00;0.84
366;0;2410.00;10.20;958.00;0.00;0.84
367;0;2338.00;10.85;1047.00;0.00;0.72
368;0;2736.00;10.57;2030.00;0.00;0.72
369;0;4129.00;11.30;1516.00;0.00;0.92
370;0;4867.00;11.00;336.00;0.00;1.00
371;0;3461.00;11.75;1490.00;0.00;0.88
372;0;4722.00;10.60;192.00;0.00;1.04
373;0;1698.00;10.82;407.00;0.00;0.88
374;0;4271.00;13.37;1346.00;0.00;0.68
375;0;1622.00;15.40;1557.00;0.00;0.92
376;0;4588.00;11.95;768.00;0.00;0.88
377;0;1061.00;10.70;550.00;0.00;0.88
378;0;3363.00;12.15;1518.00;0.00;0.80
379;0;1939.00;11.25;1530.00;0.00;0.72
380;0;1562.00;11.25;1241.00;0.00;0.84
381;0;2212.00;18.10;1048.00;0.00;0.76
382;0;4407.00;11.45;987.00;0.00;0.68
383;0;3324.00;12.10;1497.00;0.00;0.88
384;0;2379.00;11.25;946.00;0.00;1.00
385;0;3141.00;10.20;1087.00;0.00;0.84
386;0;4447.00;10.70;1349.00;0.00;0.92
387;0;4473.00;10.52;191.00;0.00;0.72
388;0;5034.00;14.65;1641.00;0.00;0.88
389;0;3276.00;10.90;1084.00;0.00;0.84
390;0;2375.00;10.97;1703.00;0.00;0.60
391;0;2989.00;11.27;1310.00;0.00;0.92
392;0;4131.00;10.47;1183.00;0.00;0.80
393;0;3360.00;11.00;1192.00;0.00;0.88
394;0;1599.00;10.40;981.00;0.00;0.84
395;0;1371.00;10.60;1687.00;0.00;0.84
396;0;1814.00;10.40;1310.00;0.00;0.76
397;0;3309.00;12.17;1442.00;0.00;0.96
398;0;4282.00;11.87;1138.00;0.00;0.84
399;0;2627.00;12.05;2032.00;0.00;0.68
400;0;4691.00;11.02;1538.00;0.00;0.72
401;0;4554.00;10.35;216.00;0.00;0.72
402;0;5027.00;10.40;1454.00;0.00;0.76
403;0;1879.00;10.85;939.00;0.00;0.80
404;0;849.00;10.20;522.00;0.00;0.92
405;0;945.00;10.10;476.00;0.00;0.92
406;0;3299.00;10.45;1586.00;0.00;0.80
407;0;3662.00;11.70;1633.00;0.00;0.84
408;0;1503.00;11.22;1000.00;0.00;0.76
409;0;1516.00;11.35;1714.00;0.00;0.84
410;0;2019.00;10.95;1133.00;0.00;1.00
411;0;4691.00;11.65;1317.00;0.00;1.00
412;0;3556.00;10.40;1187.00;0.00;0.84
413;0;3372.00;12.60;1308.00;0.00;0.80
414;0;2825.00;10.80;1233.00;0.00;0.76
415;0;3613.00;12.57;1671.00;0.00;1.04
416;0;1403.00;12.35;1650.00;0.00;0.96
417;0;3412.00;13.72;1362.00;0.00;0.84
418;0;1386.00;13.47;1290.00;0.00;0.92
419;0;1721.00;11.82;1371.00;0.00;0.96
420;0;2248.00;11.60;834.00;0.00;0.88
421;0;2082.00;10.80;1145.00;0.00;0.92
422;0;2226.00;12.57;1161.00;0.00;0.96
423;0;1726.00;11.32;1424.00;0.00;1.08
424;0;4495.00;10.30;402.00;0.00;0.88
425;0;1560.00;10.65;1805.00;0.00;0.80
426;0;5243.00;14.25;1624.00;0.00;0.64
427;0;2821.00;11.20;765.00;0.00;0.84
428;0;1046.00;10.45;1462.00;0.00;0.60
429;0;2786.00;10.20;1354.00;0.00;0.84
430;0;648.00;10.10;570.00;0.00;0.88
431;0;5039.00;10.50;1484.00;0.00;0.64
432;0;3767.00;11.00;1511.00;0.00;0.84
433;0;5025.00;11.32;1609.00;0.00;0.72
434;0;4331.00;10.25;1037.00;0.00;0.88
435;0;3530.00;12.25;1375.00;0.00;0.84
436;0;1393.00;13.05;1143.00;0.00;0.80
437;0;4429.00;10.40;176.00;0.00;0.72
438;0;4045.00;11.70;1230.00;0.00;0.84
439;0;3518.00;11.85;1511.00;0.00;0.64
440;0;2267.00;13.27;1064.00;0.00;0.80
441;0;1596.00;11.50;289.00;0.00;1.12
442;0;1318.00;11.00;1589.00;0.00;0.96
443;0;2440.00;10.20;1241.00;0.00;0.84
444;0;3696.00;10.20;1372.00;0.00;0.80
445;0;4257.00;12.05;1261.00;0.00;0.72
446;0;3069.00;10.80;1532.00;0.00;0.84
447;0;3976.00;10.50;1738.00;0.00;0.88
448;0;4562.00;10.30;806.00;0.00;0.56
449;0;3389.00;13.07;1588.00;0.00;0.96
450;0;3038.00;10.45;1043.00;0.00;0.56
451;0;2743.00;10.00;1679.00;0.00;0.84
452;0;2551.00;10.90;1097.00;0.00;0.92
453;0;4447.00;10.55;1184.00;0.00;0.80
454;0;197.00;10.10;1475.00;0.00;0.84
455;0;1759.00;11.85;1814.00;0.00;0.88
456;0;4512.00;13.87;1685.00;0.00;0.60
457;0;4570.00;12.45;1321.00;0.00;0.88
458;0;1887.00;11.37;1475.00;0.00;0.92
459;0;4419.00;11.35;1110.00;0.00;0.92
460;0;2198.00;12.00;1124.00;0.00;1.00
461;0;2172.00;11.77;768.00;0.00;0.96
462;0;3356.00;10.60;9.00;0.00;0.52
463;0;4155.00;14.15;1419.00;0.00;0.92
464;0;3096.00;12.30;1290.00;0.00;0.92
465;0;4787.00;10.65;1340.00;0.00;0.80
466;0;763.00;11.30;572.00;0.00;0.96
467;0;350.00;10.77;1344.00;0.00;1.16
468;0;1581.00;14.50;1566.00;0.00;0.68
469;0;2359.00;10.90;1178.00;0.00;0.92
470;0;2023.00;10.30;1181.00;0.00;1.00
471;0;1481.00;14.10;1457.00;0.00;0.84
472;0;3192.00;10.30;1001.00;0.00;1.00
473;0;2528.00;10.45;2034.00;0.00;0.60
474;0;2488.00;10.10;1032.00;0.00;0.52
475;0;4619.00;10.40;362.00;0.00;0.84
476;0;4358.00;10.92;965.00;0.00;0.68
477;0;2017.00;10.20;895.00;0.00;0.88
478;0;1458.00;12.70;1037.00;0.00;0.92
479;0;3429.00;10.00;1746.00;0.00;0.80
480;0;1483.00;10.40;1796.00;0.00;0.88
481;0;4546.00;10.60;383.00;0.00;0.76
482;0;1576.00;10.80;1147.00;0.00;0.76
483;0;1306.00;12.47;1439.00;0.00;0.80
484;0;2747.00;11.20;774.00;0.00;0.80
485;0;2063.00;11.30;1631.00;0.00;0.84
486;0;4101.00;10.47;1092.00;0.00;0.60
487;0;1932.00;11.27;1460.00;0.00;0.80
488;0;4199.00;11.50;1196.00;0.00;0.76
489;0;2837.00;11.22;1509.00;0.00;0.84
490;0;4152.00;12.17;1346.00;0.00;0.88
491;0;3494.00;12.45;1584.00;0.00;0.92
492;0;2253.00;13.80;1099.00;0.00;0.76
493;0;4406.00;10.20;232.00;0.00;0.84
494;0;2024.00;11.77;1693.00;0.00;0.80
495;0;2437.00;10.50;795.00;0.00;0.84
496;0;2405.00;10.57;1533.00;0.00;0.96
497;0;476.00;10.20;1104.00;0.00;0.80
498;0;4340.00;11.80;1122.00;0.00;0.80
499;0;5089.00;11.60;1738.00;0.00;0.72
500;0;551.00;10.15;1216.00;0.00;0.88
501;0;4392.00;10.70;1558.00;0.00;0.76
502;0;4832.00;10.80;423.00;0.00;0.68
503;0;375.00;10.10;1459.00;0.00;0.52
504;0;2156.00;10.10;1486.00;0.00;0.64
505;0;1353.00;11.60;1572.00;0.00;0.76
506;0;2488.00;11.25;1632.00;0.00;1.04
507;0;4449.00;10.60;230.00;0.00;0.88
508;0;691.00;11.62;622.00;0.00;0.92
509;0;499.00;10.30;1063.00;0.00;0.56
510;0;1647.00;10.55;144.00;0.00;0.88
511;0;4252.00;11.67;1118.00;0.00;0.92
512;0;4535.00;11.70;1361.00;0.00;0.72
513;0;1601.00;13.42;1494.00;0.00;0.92
514;0;217.00;10.55;1383.00;0.00;0.92
515;0;2100.00;13.45;924.00;0.00;0.92
516;0;803.00;10.10;689.00;0.00;0.80
517;0;2333.00;12.65;843.00;0.00;0.88
518;0;2686.00;11.25;1437.00;0.00;0.76
519;0;2358.00;10.10;1139.00;0.00;0.84
520;0;3534.00;10.80;13.00;0.00;0.68
521;0;2393.00;11.67;866.00;0.00;0.72
522;0;1795.00;13.20;1579.00;0.00;0.80
523;0;3643.00;11.22;1330.00;0.00;0.96
524;0;3612.00;10.40;1206.00;0.00;1.16
525;0;3322.00;10.55;10.00;0.00;0.44
526;0;254.00;10.10;1100.00;0.00;0.88
527;0;894.00;10.85;317.00;0.00;0.80
528;0;4551.00;10.50;1579.00;0.00;0.76
529;0;1617.00;10.55;1756.00;0.00;0.76
530;0;444.00;10.60;1055.00;0.00;0.88
531;0;1516.00;13.35;1452.00;0.00;0.84
532;0;4405.00;11.62;1612.00;0.00;0.92
533;0;3004.00;11.25;1552.00;0.00;0.76
534;0;607.00;10.40;1230.00;0.00;0.84
535;0;1452.00;11.57;304.00;0.00;1.08
536;0;1563.00;10.82;338.00;0.00;0.88
537;0;1654.00;12.35;1496.00;0.00;0.88
538;0;2325.00;10.60;1084.00;0.00;0.76
539;0;1756.00;10.40;644.00;0.00;0.64
540;0;1339.00;10.85;1286.00;0.00;0.88
541;0;1301.00;10.80;1044.00;0.00;0.76
542;0;3777.00;10.50;1655.00;0.00;0.56
543;0;2483.00;10.50;39.00;0.00;0.80
544;0;4660.00;11.60;1050.00;0.00;0.80
545;0;4803.00;10.50;453.00;0.00;0.72
546;0;4798.00;10.15;213.00;0.00;0.48
