61;94;213;210;land;true;plains;1
62;248;227;157;land;true;plains;1
63;226;174;200;land;true;plains;1
64;242;197;164;land;false;plains;1
65;165;234;229;land;true;plains;2
66;134;239;163;land;false;hills;1
67;127;227;184;land;false;plains;5
68;78;246;198;land;false;plains;1
69;210;166;183;land;true;plains;1
70;44;231;247;land;false;plains;1
71;220;203;200;land;false;hills;1
72;243;193;200;land;true;marsh;3
73;89;252;249;land;true;plains;1
74;216;158;165;land;false;plains;2
75;185;144;183;land;false;plains;6
76;248;230;82;land;false;marsh;1
77;241;188;230;land;false;plains;1
78;218;231;178;land;false;plains;1
79;229;204;124;land;true;marsh;1
80;155;148;242;land;true;hills;4
81;232;125;179;land;true;plains;5
82;233;226;148;land;false;plains;1
83;218;209;152;land;false;plains;1
84;151;232;186;land;false;plains;1
85;250;159;185;land;false;plains;1
86;228;161;195;land;true;marsh;2
87;231;120;248;land;true;plains;1
88;174;210;171;land;false;forest;2
89;214;187;199;land;false;plains;1
90;246;84;243;land;false;plains;1
91;129;243;222;land;false;forest;4
92;201;219;140;land;false;hills;1
93;253;180;208;land;false;plains;1
94;213;234;147;land;true;plains;1
95;142;243;133;land;false;plains;1
96;193;203;243;land;false;forest;1
97;161;179;188;land;false;plains;1
98;233;168;201;land;false;hills;1
99;192;227;103;land;true;plains;1
100;248;184;125;land;true;hills;4
101;208;231;147;land;true;plains;1
102;211;85;225;land;false;plains;1
103;109;195;211;land;true;plains;2
104;252;236;233;land;true;plains;2
105;165;187;197;land;false;hills;1
106;219;190;192;land;false;hills;2
107;248;185;232;land;true;desert;7
108;155;232;210;land;false;forest;2
109;181;111;235;land;true;marsh;1
110;253;58;246;land;false;plains;1
111;149;253;113;land;true;marsh;4
112;197;227;175;land;false;plains;5
113;244;241;151;land;false;forest;1
114;238;237;244;land;false;plains;2
115;163;250;92;land;false;plains;1
116;250;227;190;land;false;plains;1
117;224;196;173;land;true;marsh;4
118;206;240;154;land;true;marsh;2
119;184;154;251;land;true;hills;6
120;74;217;232;land;false;plains;1
121;226;124;225;land;true;plains;5
122;225;110;221;land;false;plains;1
123;149;180;236;land;false;hills;1
124;207;173;213;land;true;plains;1
125;176;182;191;land;false;plains;2
126;86;202;252;land;false;plains;1
127;127;161;229;land;false;plains;1
128;125;233;175;land;false;plains;2
129;157;161;215;land;false;plains;2
130;184;196;150;land;false;hills;2
131;197;179;199;land;false;forest;1
132;199;126;253;land;false;marsh;4
133;217;237;249;land;false;plains;1
134;219;238;188;land;true;marsh;3
135;159;238;152;land;false;marsh;1
136;118;182;201;land;false;plains;6
137;91;244;191;land;true;marsh;6
138;246;249;48;land;false;hills;1
139;83;236;250;land;false;plains;2
140;174;161;236;land;false;desert;7
141;227;67;233;land;false;plains;1
142;192;197;209;land;false;marsh;1
143;248;194;190;land;false;desert;7
144;166;157;224;land;false;hills;1
145;215;142;202;land;false;marsh;2
146;140;254;196;land;false;mountain;3
147;234;46;240;land;true;marsh;6
148;225;236;250;land;false;hills;1
149;247;238;174;land;false;plains;1
150;247;240;142;land;false;plains;1
151;154;150;251;land;false;marsh;1
152;199;241;130;land;true;desert;7
153;214;233;254;land;false;plains;6
154;193;161;164;land;true;hills;6
155;218;242;175;land;false;plains;6
156;233;181;135;land;true;plains;2
157;234;140;137;land;true;marsh;1
158;150;216;233;land;false;plains;1
159;246;184;224;land;false;hills;1
160;243;184;74;land;true;plains;6
161;249;237;71;land;true;plains;1
162;123;222;169;land;false;hills;1
163;236;151;140;land;false;plains;2
164;137;247;153;land;false;plains;1
165;127;235;230;land;false;plains;1
166;229;233;180;land;false;hills;1
167;155;202;182;land;false;plains;1
168;206;156;193;land;true;marsh;3
169;215;152;207;land;false;hills;6
170;245;34;234;land;false;plains;6
171;251;96;161;land;false;plains;1
172;244;162;117;land;false;plains;1
173;241;122;243;land;true;marsh;1
174;195;220;143;land;false;plains;1
175;175;243;164;land;true;plains;5
176;150;183;196;land;true;mountain;3
177;226;165;225;land;false;hills;1
178;90;204;211;land;false;hills;1
179;156;227;181;land;true;plains;1
180;191;176;167;land;false;hills;1
181;197;149;239;land;true;forest;1
182;238;198;75;land;true;plains;1
183;207;62;249;land;false;forest;1
184;194;64;251;land;false;plains;1
185;208;137;174;land;false;plains;1
186;220;245;229;land;true;plains;2
187;199;161;147;land;false;plains;2
188;237;41;231;land;true;plains;1
189;208;144;156;land;true;plains;5
190;49;246;214;land;false;plains;1
191;67;243;208;land;false;desert;7
192;182;168;239;land;false;plains;2
193;243;248;214;land;false;forest;1
194;180;226;157;land;true;plains;1
195;72;187;251;land;false;plains;1
196;141;239;229;land;false;plains;6
197;115;225;226;land;true;plains;1
198;235;55;223;land;false;hills;1
199;131;246;194;land;false;plains;1
200;240;191;201;land;false;forest;1
201;250;244;245;land;false;hills;1
202;182;211;240;land;false;plains;1
203;183;219;161;land;false;hills;1
204;156;208;194;land;false;hills;1
205;252;249;75;land;true;plains;4
206;55;240;236;land;true;hills;6
207;236;132;145;land;false;hills;6
208;174;196;219;land;false;plains;1
209;230;95;233;land;false;forest;1
210;254;240;100;land;false;plains;2
211;179;192;139;land;false;plains;1
212;236;237;207;land;false;plains;5
213;244;190;220;land;true;plains;5
214;159;239;118;land;true;desert;7
215;246;129;180;land;false;plains;2
216;177;175;185;land;true;plains;1
217;191;129;233;land;false;forest;1
218;253;246;197;land;true;hills;6
219;240;158;212;land;true;marsh;2
220;102;213;246;land;false;plains;1
221;74;245;182;land;false;plains;5
222;104;212;212;land;false;plains;1
223;173;191;246;land;false;hills;1
224;230;210;97;land;true;plains;5
225;227;203;111;land;false;forest;1
226;205;219;160;land;true;plains;1
227;206;204;244;land;false;hills;1
228;244;163;247;land;true;forest;2
229;132;152;248;land;false;mountain;1
230;219;55;244;land;true;plains;5
231;158;183;238;land;true;marsh;4
232;184;247;206;land;false;hills;1
233;253;215;63;land;true;plains;1
234;236;177;105;land;false;hills;1
235;253;242;158;land;true;marsh;2
236;145;147;222;land;false;plains;1
237;139;221;221;land;false;plains;2
238;168;204;202;land;true;plains;1
239;252;253;60;land;false;plains;1
240;125;155;242;land;false;plains;1
241;202;100;241;land;false;plains;1
242;134;249;172;land;false;plains;1
243;236;141;205;land;false;forest;1
244;146;249;224;land;false;plains;1
245;212;65;243;land;true;mountain;2
246;251;89;177;land;false;plains;1
247;216;101;191;land;false;hills;4
248;251;221;29;land;true;plains;5
249;173;177;253;land;false;forest;4
250;139;217;150;land;true;desert;7
251;146;214;216;land;true;forest;2
252;214;191;238;land;false;hills;1
253;250;223;235;land;false;plains;2
254;248;230;28;land;true;hills;4
255;223;135;228;land;true;desert;7
256;179;70;252;land;true;plains;1
257;227;160;121;land;false;plains;5
258;147;185;205;land;false;forest;1
259;224;254;219;land;true;forest;1
260;252;170;89;land;true;hills;1
261;187;228;129;land;false;marsh;3
262;80;231;228;land;false;forest;6
263;127;236;154;land;false;plains;1
264;127;145;229;land;true;plains;2
265;248;150;221;land;true;plains;1
266;154;246;166;land;true;plains;1
267;246;245;28;land;false;plains;1
268;248;147;200;land;false;hills;1
269;237;142;141;land;true;plains;2
270;198;245;92;land;false;plains;5
271;82;196;247;land;true;plains;5
272;218;225;148;land;true;plains;1
273;85;239;213;land;false;plains;1
274;236;209;129;land;true;plains;5
275;233;129;153;land;false;desert;7
276;111;252;234;land;false;plains;1
277;239;180;133;land;false;marsh;1
278;218;139;231;land;false;plains;1
279;254;210;149;land;false;forest;1
280;236;254;11;land;false;plains;1
281;198;211;123;land;false;plains;1
282;244;251;164;land;true;plains;6
283;85;246;228;land;false;hills;1
284;196;233;170;land;false;marsh;1
285;235;119;147;land;false;plains;2
286;162;249;152;land;false;plains;1
287;125;253;222;land;false;plains;1
288;200;94;244;land;false;plains;1
289;195;210;239;land;true;marsh;2
290;188;167;148;land;true;hills;4
291;139;198;183;land;true;plains;1
292;226;62;242;land;true;plains;1
293;201;175;251;land;false;plains;1
294;202;107;245;land;false;plains;1
295;225;102;193;land;false;plains;1
296;207;231;65;land;false;plains;2
297;146;203;254;land;false;plains;1
298;144;185;175;land;false;forest;1
299;237;160;105;land;true;forest;2
300;247;203;110;land;true;plains;1
301;170;194;165;land;false;forest;1
302;209;247;106;land;false;plains;6
303;244;206;208;land;false;plains;1
304;224;231;122;land;true;desert;7
305;241;240;95;land;true;desert;7
306;176;207;210;land;true;marsh;1
307;214;106;195;land;false;plains;1
308;229;138;208;land;false;plains;1
309;248;226;186;land;false;plains;6
310;223;97;236;land;false;plains;1
311;235;232;157;land;true;plains;2
312;201;166;170;land;true;hills;1
313;243;176;151;land;true;plains;6
314;227;248;205;land;true;marsh;1
315;253;245;239;land;false;plains;6
316;129;152;225;land;false;plains;1
317;182;162;174;land;false;forest;1
318;227;244;168;land;false;hills;2
319;212;200;244;land;true;plains;1
320;246;250;93;land;false;plains;1
321;178;188;212;land;false;plains;1
322;244;252;166;land;true;marsh;4
323;110;236;237;land;true;marsh;6
324;187;157;216;land;false;hills;1
325;233;151;211;land;false;plains;1
326;234;134;187;land;true;hills;1
327;159;178;224;land;true;forest;6
328;112;236;192;land;false;plains;1
329;173;164;236;land;true;plains;5
330;89;202;234;land;true;marsh;3
331;218;114;240;land;false;hills;1
332;179;167;250;land;false;plains;1
333;238;200;216;land;false;plains;1
334;174;215;154;land;false;plains;1
335;211;188;202;land;true;plains;1
336;125;233;150;land;false;plains;1
337;242;215;241;land;true;marsh;2
338;136;185;236;land;false;hills;6
339;182;227;171;land;false;plains;1
340;231;164;236;land;false;hills;6
341;128;196;226;land;false;plains;1
342;178;171;222;land;true;hills;6
343;243;193;136;land;false;plains;1
344;115;229;219;land;false;plains;5
345;125;205;252;land;true;marsh;1
346;207;249;150;land;false;plains;1
347;175;246;140;land;true;marsh;3
348;165;250;237;land;false;plains;1
349;176;225;144;land;true;hills;4
350;147;137;226;land;true;plains;1
351;234;209;75;land;false;marsh;4
352;152;208;146;land;true;plains;1
353;131;225;223;land;true;plains;1
354;233;164;202;land;true;marsh;6
355;55;209;253;land;false;plains;1
356;247;195;237;land;false;plains;1
357;213;179;138;land;false;plains;1
358;108;218;179;land;false;plains;1
359;212;220;71;land;true;plains;6
360;134;205;209;land;false;desert;7
361;229;172;238;land;true;marsh;4
362;191;253;141;land;false;plains;1
363;232;168;167;land;false;marsh;1
364;221;162;195;land;false;forest;2
365;70;249;208;land;true;plains;1
366;209;72;232;land;true;plains;1
367;221;251;173;land;true;plains;1
368;185;159;237;land;true;plains;1
369;161;247;122;land;false;plains;2
370;130;183;191;land;false;desert;7
371;246;253;202;land;false;plains;1
372;153;184;204;land;true;desert;7
373;247;235;222;land;true;marsh;3
374;241;245;21;land;false;plains;2
375;143;205;158;land;false;hills;1
376;214;169;252;land;false;plains;2
377;200;184;204;land;true;plains;5
378;248;97;184;land;false;forest;1
379;203;141;250;land;false;hills;1
380;42;247;217;land;false;plains;1
381;248;136;135;land;false;hills;1
382;210;218;209;land;false;forest;2
383;226;153;180;land;false;forest;1
384;215;231;101;land;false;plains;1
385;153;218;141;land;false;plains;1
386;243;194;96;land;false;plains;2
387;189;130;237;land;true;desert;7
388;181;104;253;land;false;hills;4
389;229;48;226;land;false;plains;1
390;246;175;159;land;true;marsh;1
391;134;222;202;land;false;forest;1
392;180;230;150;land;false;plains;2
393;246;198;99;land;false;hills;1
394;131;229;233;land;true;plains;1
395;143;210;229;land;false;plains;1
396;198;246;240;land;true;plains;1
397;186;127;246;land;false;plains;1
398;44;233;250;land;false;hills;2
399;224;165;213;land;false;plains;1
400;249;226;235;land;true;mountain;2
401;206;208;241;land;true;desert;7
402;220;189;159;land;true;plains;4
403;187;187;148;land;true;plains;1
404;151;226;189;land;false;plains;5
405;95;227;240;land;true;plains;5
406;172;215;150;land;true;plains;1
407;225;242;101;land;false;plains;1
408;168;241;143;land;false;forest;1
409;195;127;247;land;false;hills;1
410;70;222;241;land;false;plains;1
411;253;73;207;land;false;plains;2
412;248;154;166;land;true;plains;1
413;247;239;233;land;false;plains;1
414;225;132;196;land;false;plains;1
415;187;195;246;land;false;hills;1
416;219;174;142;land;false;hills;1
417;173;226;161;land;false;hills;1
418;99;225;225;land;false;mountain;1
419;244;252;21;land;false;plains;1
420;238;120;206;land;false;plains;1
421;147;128;232;land;false;mountain;1
422;150;195;198;land;false;plains;1
423;108;197;247;land;false;plains;1
424;186;210;159;land;true;desert;7
425;169;246;191;land;true;plains;1
426;240;253;171;land;false;hills;4
427;196;151;171;land;false;forest;1
428;156;182;241;land;true;plains;1
429;85;240;216;land;true;plains;1
430;176;198;171;land;true;plains;5
431;166;217;138;land;true;plains;4
432;110;238;179;land;false;plains;1
433;128;183;221;land;true;hills;4
434;177;241;113;land;false;plains;2
435;225;210;91;land;false;plains;1
436;207;193;115;land;false;plains;1
437;235;252;162;land;true;desert;7
438;96;226;193;land;false;plains;2
439;189;206;165;land;false;mountain;1
440;128;245;191;land;false;plains;1
441;220;167;186;land;false;marsh;3
442;199;158;158;land;false;plains;1
443;168;205;240;land;true;plains;1
444;220;222;174;land;false;hills;1
445;204;133;176;land;false;hills;2
446;141;191;184;land;true;plains;1
447;206;146;159;land;true;marsh;2
448;215;228;82;land;true;plains;2
449;158;171;196;land;false;forest;1
450;96;233;249;land;true;plains;1
451;152;251;209;land;false;plains;1
452;165;204;221;land;false;marsh;1
453;100;242;180;land;false;plains;2
454;201;208;168;land;true;plains;6
455;252;141;145;land;false;plains;1
456;188;180;237;land;true;mountain;2
457;243;151;225;land;false;forest;2
458;131;175;233;land;false;plains;1
459;113;213;238;land;false;plains;2
460;183;119;240;land;false;plains;1
461;251;96;170;land;true;plains;1
462;235;241;97;land;true;plains;1
463;224;227;146;land;false;hills;2
464;151;252;114;land;false;forest;1
465;96;246;236;land;true;plains;2
466;239;251;155;land;false;plains;5
467;104;240;224;land;false;plains;6
468;161;193;241;land;false;plains;1
469;166;207;155;land;false;forest;1
470;200;95;239;land;false;hills;1
471;170;178;190;land;false;plains;1
472;217;158;189;land;true;plains;1
473;217;232;198;land;true;plains;1
474;89;234;245;land;true;marsh;1
475;167;230;179;land;true;desert;7
476;161;224;137;land;false;forest;2
477;148;201;254;land;false;hills;1
478;236;208;141;land;false;hills;1
479;244;187;169;land;true;plains;1
480;165;183;234;land;true;hills;1
481;246;231;138;land;true;desert;7
482;252;233;247;land;true;plains;1
483;247;199;237;land;false;hills;1
484;242;233;230;land;false;forest;1
485;67;244;215;land;true;plains;1
486;178;217;147;land;true;marsh;2
487;229;195;199;land;false;plains;1
488;138;181;226;land;false;plains;2
489;174;127;226;land;false;forest;1
490;208;73;222;land;false;plains;2
491;237;107;177;land;false;plains;1
492;246;90;245;land;false;plains;1
493;172;237;223;land;false;desert;7
494;197;208;117;land;false;plains;1
495;179;237;96;land;false;plains;1
496;189;254;77;land;true;marsh;1
497;222;229;191;land;false;marsh;6
498;88;241;194;land;false;hills;2
499;233;244;243;land;false;marsh;4
500;205;205;200;land;false;plains;6
501;146;193;227;land;true;marsh;2
502;195;190;177;land;false;desert;7
503;125;168;248;land;true;plains;6
504;223;218;67;land;true;marsh;1
505;138;211;206;land;false;plains;1
506;56;221;234;land;false;marsh;1
507;138;240;254;land;false;desert;7
508;207;133;247;land;false;plains;5
509;222;175;138;land;true;marsh;6
510;200;139;222;land;true;marsh;3
511;59;251;239;land;false;plains;2
512;214;158;173;land;false;plains;2
513;134;131;237;land;false;plains;1
514;86;241;175;land;true;forest;6
515;158;159;240;land;false;plains;1
516;114;236;217;land;true;plains;5
517;228;186;145;land;false;mountain;1
518;250;180;240;land;false;plains;1
519;180;152;200;land;false;forest;1
520;230;216;65;land;true;plains;1
521;175;124;209;land;false;plains;1
522;213;221;77;land;false;plains;1
523;232;253;248;land;false;plains;1
524;141;208;218;land;false;plains;1
525;215;215;229;land;true;plains;1
526;191;128;212;land;true;marsh;6
527;232;226;135;land;true;plains;5
528;246;202;232;land;true;mountain;2
529;162;229;182;land;false;plains;1
530;243;244;184;land;true;marsh;6
531;34;222;254;land;false;plains;1
532;193;243;143;land;false;plains;2
533;221;118;164;land;true;plains;1
534;88;200;215;land;true;plains;6
535;194;179;222;land;false;marsh;3
536;249;238;145;land;false;marsh;3
537;222;184;219;land;false;plains;1
538;203;215;111;land;false;plains;1
539;238;197;172;land;true;hills;6
540;155;240;241;land;false;hills;1
541;156;139;227;land;false;plains;1
542;223;152;170;land;true;plains;1
543;203;195;218;land;true;plains;1
544;194;205;169;land;false;plains;2
545;248;243;195;land;true;desert;7
546;222;243;159;land;true;desert;7
547;178;241;146;land;false;forest;1
548;248;125;173;land;true;plains;1
549;213;143;181;land;false;plains;1
550;59;251;244;land;false;hills;1
551;208;143;210;land;false;marsh;1
552;240;51;232;land;false;mountain;2
553;219;221;179;land;true;plains;1
554;223;161;234;land;false;plains;1
555;192;195;192;land;false;hills;6
556;177;146;188;land;true;marsh;2
557;135;243;229;land;false;plains;5
558;131;207;194;land;true;plains;1
559;49;244;224;land;true;plains;6
560;111;203;205;land;true;desert;7
561;192;227;111;land;false;plains;1
562;221;231;49;land;true;forest;2
563;189;210;227;land;true;plains;5
564;211;238;190;land;true;desert;7
565;215;231;183;land;true;marsh;1
566;64;216;243;land;false;plains;1
567;137;195;225;land;false;mountain;3
568;230;224;127;land;true;plains;1
569;140;254;226;land;false;forest;2
570;209;251;125;land;false;plains;1
571;91;178;242;land;false;plains;1
572;149;242;207;land;true;marsh;1
573;167;252;90;land;true;plains;1
574;254;26;254;land;true;plains;6
575;234;116;204;land;true;plains;5
576;242;156;166;land;false;plains;1
577;186;136;239;land;false;plains;2
578;183;208;201;land;false;plains;1
579;159;200;178;land;true;plains;1
580;247;98;202;land;true;plains;1
581;253;179;83;land;false;hills;1
582;245;251;169;land;true;plains;2
583;210;254;126;land;false;plains;1
584;233;242;231;land;false;plains;6
585;131;170;209;land;false;plains;5
586;176;225;230;land;true;plains;4
587;156;141;238;land;false;plains;1
588;170;247;192;land;false;plains;1
589;176;246;243;land;false;hills;1
590;223;224;104;land;false;plains;1
591;219;244;183;land;false;plains;1
592;254;96;238;land;true;marsh;2
593;211;126;232;land;false;forest;1
594;190;216;234;land;true;plains;5
595;177;227;230;land;false;marsh;1
596;177;176;152;land;false;forest;1
597;194;124;206;land;true;plains;1
598;231;209;90;land;false;plains;1
599;155;165;217;land;false;hills;1
600;243;170;94;land;true;plains;1
601;219;216;155;land;false;desert;7
602;234;68;242;land;false;hills;4
603;153;223;126;land;false;plains;1
604;174;199;198;land;true;hills;6
605;157;178;179;land;false;forest;1
606;192;121;209;land;false;mountain;3
607;251;200;118;land;false;plains;1
608;253;224;49;land;true;plains;1
609;247;47;245;land;false;plains;1
610;86;231;196;land;true;plains;1
611;61;245;196;land;false;hills;1
612;241;104;162;land;true;plains;1
613;244;144;197;land;true;plains;1
614;131;244;192;land;false;marsh;2
615;227;146;181;land;false;mountain;1
616;206;164;147;land;true;hills;6
617;200;62;249;land;false;plains;1
618;141;211;161;land;true;plains;4
619;196;228;167;land;false;plains;2
620;204;126;179;land;false;marsh;3
621;131;239;187;land;true;plains;5
622;195;137;217;land;false;plains;6
623;173;206;227;land;false;plains;1
624;227;244;232;land;false;marsh;1
625;167;230;220;land;false;plains;1
626;173;246;94;land;true;plains;2
627;145;176;210;land;false;plains;1
628;213;143;200;land;false;forest;1
629;203;153;224;land;false;mountain;3
630;252;226;69;land;true;forest;1
631;238;239;173;land;true;plains;2
632;145;249;145;land;false;forest;1
633;207;198;185;land;false;plains;6
634;238;193;159;land;true;plains;1
635;172;144;243;land;true;forest;1
636;231;190;204;land;false;plains;1
637;181;157;186;land;false;forest;1
638;101;244;186;land;false;plains;1
639;233;217;94;land;true;forest;6
640;147;137;251;land;false;hills;6
641;159;174;240;land;false;plains;1
642;214;244;198;land;false;plains;1
643;225;166;228;land;false;hills;1
644;206;183;175;land;false;marsh;1
645;238;247;89;land;false;plains;1
646;232;189;124;land;false;plains;1
647;192;150;220;land;true;plains;1
648;189;239;124;land;false;forest;1
649;190;153;219;land;true;marsh;1
650;217;132;235;land;false;plains;1
651;226;191;167;land;true;plains;1
652;67;232;246;land;false;plains;1
653;201;241;240;land;false;hills;1
654;193;196;117;land;false;hills;1
655;209;146;238;land;false;plains;2
656;231;132;189;land;false;hills;6
657;143;223;207;land;false;plains;1
658;163;202;177;land;true;marsh;1
659;225;240;200;land;false;plains;1
660;164;207;172;land;false;hills;2
661;215;241;48;land;false;plains;2
662;253;121;246;land;false;marsh;2
663;254;132;191;land;false;plains;1
664;203;209;193;land;false;plains;1
665;160;221;254;land;true;plains;1
666;223;249;150;land;false;plains;2
667;198;166;240;land;false;plains;1
668;92;246;169;land;false;plains;1
669;160;155;206;land;false;plains;2
670;208;220;86;land;true;plains;1
671;236;243;240;land;false;hills;6
672;157;251;118;land;true;plains;1
673;213;217;142;land;false;plains;1
674;237;191;144;land;true;hills;6
675;231;126;198;land;true;desert;7
676;212;96;233;land;false;plains;2
677;145;165;230;land;false;mountain;1
678;192;184;182;land;false;hills;1
679;218;170;217;land;false;plains;5
680;241;234;126;land;false;plains;1
681;254;184;124;land;false;marsh;6
682;234;244;244;land;false;plains;1
683;225;155;122;land;false;hills;2
684;252;196;153;land;false;forest;1
685;84;232;203;land;false;hills;1
686;254;109;152;land;true;marsh;1
687;194;217;137;land;false;plains;1
688;178;246;155;land;false;plains;5
689;211;218;168;land;true;plains;2
690;236;169;199;land;false;hills;1
691;101;254;251;land;true;marsh;1
692;207;215;232;land;true;plains;1
693;242;229;105;land;false;plains;1
694;209;243;88;land;false;mountain;1
695;139;240;183;land;false;mountain;3
696;241;196;204;land;true;plains;1
697;246;198;193;land;false;plains;1
698;213;230;156;land;true;hills;4
699;165;158;180;land;false;plains;1
700;250;199;193;land;false;hills;1
701;249;47;251;land;false;plains;1
702;203;175;215;land;true;plains;5
703;210;250;210;land;true;plains;2
704;147;248;209;land;false;plains;1
705;139;205;229;land;false;mountain;1
706;80;212;214;land;true;plains;5
707;191;174;161;land;false;plains;1
708;234;164;159;land;false;plains;1
709;133;163;237;land;false;mountain;1
710;231;142;129;land;true;forest;6
711;210;240;208;land;false;plains;2
712;231;247;120;land;false;plains;1
713;79;228;239;land;true;plains;2
714;202;190;142;land;false;hills;1
715;231;190;113;land;false;plains;1
716;230;177;129;land;false;hills;1
717;115;229;230;land;true;plains;1
718;113;229;171;land;false;plains;2
719;236;217;194;land;false;hills;2
720;241;254;73;land;true;plains;1
721;95;244;169;land;true;hills;4
722;82;237;248;land;false;plains;1
723;214;251;110;land;false;plains;2
724;152;206;199;land;true;forest;6
725;223;56;253;land;false;mountain;1
726;254;149;169;land;false;marsh;2
727;195;202;223;land;false;forest;1
728;205;254;100;land;false;marsh;1
729;193;152;198;land;false;plains;2
730;251;131;159;land;false;hills;1
731;169;209;162;land;false;plains;1
732;240;125;182;land;false;hills;1
733;241;150;227;land;false;plains;1
734;123;212;193;land;false;mountain;1
735;125;194;249;land;false;hills;1
736;231;228;169;land;true;hills;6
737;73;231;218;land;true;plains;1
738;220;193;168;land;true;desert;7
739;211;246;92;land;false;plains;2
740;244;224;59;land;false;plains;1
741;210;77;246;land;false;hills;1
742;121;247;192;land;true;plains;5
743;207;122;194;land;false;hills;2
744;144;248;184;land;true;hills;4
745;179;165;206;land;true;plains;1
746;201;184;253;land;false;plains;1
747;115;221;168;land;false;forest;1
748;168;186;207;land;true;plains;4
749;163;158;231;land;false;plains;1
750;246;246;208;land;false;plains;1
751;244;208;88;land;false;mountain;1
752;183;240;194;land;false;forest;2
753;218;164;188;land;true;plains;6
754;188;195;215;land;true;plains;1
755;253;189;104;land;true;plains;1
756;193;228;245;land;false;plains;1
757;123;238;201;land;false;hills;1
758;119;242;221;land;false;mountain;3
759;134;222;146;land;false;plains;1
760;128;167;213;land;true;desert;7
761;203;240;87;land;false;forest;1
762;161;157;227;land;true;marsh;1
763;160;199;182;land;true;marsh;1
764;144;183;247;land;false;plains;1
765;206;181;160;land;false;hills;6
766;196;238;99;land;false;plains;4
767;207;250;216;land;true;marsh;2
768;227;169;225;land;false;plains;1
769;219;166;135;land;false;plains;1
770;205;234;103;land;false;forest;1
771;59;219;231;land;true;plains;1
772;127;215;216;land;false;plains;1
773;166;143;249;land;false;mountain;1
774;251;149;223;land;false;forest;1
775;189;140;178;land;true;plains;1
776;107;206;253;land;true;marsh;1
777;105;245;182;land;false;mountain;3
778;110;191;211;land;false;plains;1
779;203;179;127;land;false;hills;1
780;208;249;119;land;false;forest;2
781;232;206;166;land;true;marsh;1
782;252;244;13;land;true;hills;6
783;143;197;169;land;false;plains;5
784;198;234;224;land;false;forest;1
785;226;99;221;land;true;plains;1
786;205;227;146;land;false;plains;1
787;249;24;235;land;true;plains;1
788;216;175;110;land;false;plains;2
789;245;234;73;land;true;hills;1
790;209;206;237;land;false;plains;6
791;236;195;214;land;false;plains;6
792;142;165;248;land;false;forest;1
793;235;60;222;land;false;plains;1
794;233;155;165;land;true;plains;1
795;175;162;239;land;false;mountain;1
796;223;217;240;land;false;plains;1
797;124;184;195;land;true;hills;1
798;186;227;131;land;false;forest;1
799;235;217;70;land;false;forest;1
800;215;208;247;land;false;plains;2
801;241;23;247;land;false;plains;1
802;107;235;242;land;false;plains;1
803;51;246;254;land;false;mountain;1
804;188;169;191;land;true;marsh;2
805;151;229;218;land;true;plains;1
806;116;227;245;land;false;forest;1
807;134;218;167;land;true;plains;1
808;236;96;198;land;false;plains;1
809;223;188;91;land;true;plains;1
810;224;243;77;land;false;plains;2
811;127;218;169;land;true;plains;5
812;251;246;200;land;false;plains;6
813;184;192;143;land;false;plains;1
814;185;184;201;land;true;marsh;1
815;164;220;193;land;false;plains;1
