5;industrial_complex;3260.00;10.20;2044.00;0.84;0
5;industrial_complex;3262.00;10.10;2044.00;2.40;0
5;air_base;3253.00;10.18;2044.00;5.07;0
5;naval_base;3273.00;10.10;2046.00;1.57;5529
5;bunker;3253.00;10.20;2045.00;4.47;0
5;coastal_bunker;3258.00;9.50;2041.00;1.57;0
5;dockyard;3269.00;9.50;2044.00;1.57;0
5;anti_air_building;3269.00;10.10;2045.00;1.35;0
5;anti_air_building;3271.00;10.10;2045.00;1.46;0
5;anti_air_building;3283.00;10.10;2045.00;5.58;0
5;synthetic_refinery;3256.00;10.18;2042.00;1.96;0
5;fuel_silo;3258.00;10.15;2042.00;6.08;0
5;radar_station;3268.00;9.50;2044.00;2.85;0
5;rocket_site;3259.00;10.20;2044.00;4.02;0
5;nuclear_reactor;3257.00;10.20;2043.00;0.41;0
6;arms_factory;2751.00;10.13;2012.00;5.41;0
6;arms_factory;2758.00;10.35;2011.00;5.51;0
6;arms_factory;2754.00;10.15;2011.00;3.35;0
6;arms_factory;2758.00;10.20;2006.00;6.01;0
6;arms_factory;2759.00;10.30;2012.00;2.40;0
6;arms_factory;2758.00;10.15;2005.00;3.96;0
6;industrial_complex;2762.00;10.25;2011.00;1.80;0
6;industrial_complex;2757.00;10.30;2011.00;3.00;0
6;industrial_complex;2750.00;10.10;2011.00;0.84;0
6;industrial_complex;2754.00;10.10;2006.00;2.40;0
6;industrial_complex;2762.00;10.18;2005.00;5.07;0
6;industrial_complex;2755.00;10.10;2005.00;1.45;0
6;air_base;2760.00;10.20;2004.00;4.47;0
6;naval_base;2760.00;10.10;2017.00;-3.14;3862
6;bunker;2763.00;10.20;2010.00;3.51;0
6;coastal_bunker;2752.00;9.80;2014.00;-3.14;0
6;dockyard;2758.00;9.50;2000.00;-3.14;0
6;anti_air_building;2763.00;10.20;2009.00;5.58;0
6;anti_air_building;2757.00;10.10;2004.00;1.96;0
6;anti_air_building;2750.00;10.10;2011.00;6.08;0
6;synthetic_refinery;2759.00;10.13;2002.00;6.18;0
6;fuel_silo;2755.00;10.18;2010.00;4.02;0
6;radar_station;2758.00;10.40;2009.00;0.98;0
6;rocket_site;2759.00;10.40;2009.00;3.07;0
6;nuclear_reactor;2761.00;10.15;2003.00;6.09;0
7;arms_factory;5329.00;10.20;1805.00;3.35;0
7;arms_factory;5266.00;10.35;1821.00;6.01;0
7;arms_factory;5265.00;10.15;1861.00;2.40;0
7;arms_factory;5205.00;10.90;1798.00;3.96;0
7;arms_factory;5220.00;10.10;1766.00;1.80;0
7;arms_factory;5282.00;10.10;1826.00;3.00;0
7;industrial_complex;5210.00;11.00;1807.00;0.84;0
7;industrial_complex;5293.00;10.10;1786.00;2.40;0
7;industrial_complex;5199.00;10.53;1773.00;5.07;0
7;industrial_complex;5317.00;10.25;1833.00;1.45;0
7;industrial_complex;5232.00;10.70;1811.00;4.47;0
7;industrial_complex;5302.00;10.57;1794.00;0.85;0
7;air_base;5282.00;10.00;1852.00;3.51;0
7;naval_base;5322.00;10.13;1827.00;-4.25;4335
7;naval_base;5304.00;9.50;1768.00;0.63;5380
7;naval_base;5264.00;9.75;1769.00;0.19;5812
7;naval_base;5306.00;10.03;1851.00;-4.07;6332
7;naval_base;5221.00;9.50;1758.00;0.64;4935
7;naval_base;5335.00;9.50;1776.00;-0.38;5380
7;naval_base;5368.00;10.10;1807.00;1.37;3135
7;naval_base;5241.00;10.00;1751.00;0.00;4935
7;naval_base;5217.00;10.07;1834.00;-2.92;6337
7;naval_base;5199.00;10.05;1844.00;-4.17;6337
7;naval_base;5226.00;10.07;1834.00;-2.41;6337
7;naval_base;5287.00;10.05;1866.00;-3.42;4958
7;bunker;5252.00;10.10;1797.00;1.52;0
7;bunker;5232.00;10.50;1817.00;4.54;0
7;bunker;5197.00;10.65;1774.00;5.74;0
7;bunker;5358.00;10.48;1804.00;3.58;0
7;bunker;5327.00;10.40;1803.00;5.14;0
7;bunker;5306.00;10.10;1781.00;1.52;0
7;bunker;5247.00;10.10;1768.00;4.19;0
7;bunker;5257.00;10.10;1852.00;2.03;0
7;bunker;5331.00;10.10;1778.00;5.05;0
7;bunker;5267.00;10.10;1829.00;6.25;0
7;bunker;5206.00;10.20;1834.00;4.09;0
7;bunker;5291.00;10.15;1829.00;0.47;0
7;bunker;5258.00;10.00;1845.00;2.04;0
7;coastal_bunker;5313.00;10.10;1842.00;-4.07;0
7;coastal_bunker;5341.00;9.80;1812.00;-2.78;0
7;coastal_bunker;5325.00;10.07;1812.00;-4.25;0
7;coastal_bunker;5224.00;9.75;1834.00;-2.41;0
7;coastal_bunker;5268.00;10.07;1866.00;-3.42;0
7;coastal_bunker;5302.00;9.50;1769.00;-1.04;0
7;coastal_bunker;5345.00;9.75;1783.00;1.03;0
7;coastal_bunker;5271.00;9.75;1775.00;0.19;0
7;coastal_bunker;5192.00;10.10;1849.00;-4.17;0
7;coastal_bunker;5212.00;9.75;1757.00;0.64;0
7;coastal_bunker;5212.00;10.05;1836.00;-2.92;0
7;coastal_bunker;5260.00;9.75;1765.00;0.97;0
7;dockyard;5257.00;9.50;1762.00;0.97;0
7;anti_air_building;5264.00;10.45;1798.00;2.70;0
7;anti_air_building;5265.00;10.50;1813.00;5.72;0
7;anti_air_building;5340.00;10.50;1800.00;0.64;0
7;synthetic_refinery;5183.00;10.10;1847.00;4.76;0
7;fuel_silo;5289.00;10.60;1802.00;2.61;0
7;radar_station;5271.00;10.60;1809.00;5.28;0
7;rocket_site;5229.00;10.90;1799.00;0.55;0
7;nuclear_reactor;5316.00;10.10;1776.00;3.21;0
8;arms_factory;1843.00;11.38;1796.00;2.40;0
8;arms_factory;1880.00;10.43;1845.00;3.96;0
8;arms_factory;1782.00;10.30;1835.00;1.80;0
8;arms_factory;1877.00;11.10;1818.00;3.00;0
8;arms_factory;1857.00;12.25;1793.00;0.84;0
8;arms_factory;1864.00;11.20;1808.00;2.40;0
8;industrial_complex;1886.00;10.43;1840.00;5.07;0
8;industrial_complex;1826.00;11.00;1823.00;1.45;0
8;industrial_complex;1827.00;10.90;1811.00;4.47;0
8;industrial_complex;1854.00;12.53;1789.00;0.85;0
8;industrial_complex;1812.00;12.20;1798.00;3.51;0
8;industrial_complex;1772.00;10.95;1827.00;1.35;0
8;air_base;1829.00;10.80;1818.00;1.46;0
8;naval_base;1879.00;10.05;1861.00;-3.45;5695
8;naval_base;1781.00;10.10;1837.00;-2.30;5894
8;naval_base;1865.00;10.05;1861.00;-3.75;5695
8;naval_base;1818.00;9.80;1844.00;-2.40;3467
8;bunker;1858.00;10.85;1818.00;4.02;0
8;bunker;1866.00;11.68;1804.00;0.41;0
8;bunker;1844.00;12.60;1783.00;3.07;0
8;bunker;1844.00;10.65;1842.00;6.09;0
8;bunker;1798.00;11.35;1821.00;2.47;0
8;bunker;1844.00;11.10;1829.00;5.13;0
8;bunker;1784.00;10.45;1834.00;1.52;0
8;coastal_bunker;1840.00;10.10;1855.00;-1.84;0
8;coastal_bunker;1768.00;10.13;1837.00;-2.30;0
8;coastal_bunker;1814.00;9.82;1842.00;-2.40;0
8;coastal_bunker;1870.00;10.05;1861.00;-3.45;0
8;dockyard;1861.00;10.05;1861.00;-3.75;0
8;anti_air_building;1881.00;10.53;1837.00;4.19;0
8;anti_air_building;1832.00;10.98;1798.00;2.03;0
8;anti_air_building;1788.00;12.20;1809.00;5.05;0
8;synthetic_refinery;1846.00;12.45;1786.00;6.25;0
8;fuel_silo;1807.00;10.82;1828.00;4.09;0
8;radar_station;1831.00;10.80;1818.00;1.86;0
8;rocket_site;1886.00;11.48;1809.00;2.04;0
8;nuclear_reactor;1810.00;12.10;1804.00;4.70;0
9;arms_factory;4154.00;10.20;1736.00;1.80;0
9;arms_factory;4195.00;11.80;1776.00;3.00;0
9;arms_factory;4111.00;11.10;1780.00;0.84;0
9;arms_factory;4125.00;10.10;1815.00;2.40;0
9;arms_factory;4137.00;10.48;1729.00;5.07;0
9;arms_factory;4114.00;10.98;1794.00;1.45;0
9;industrial_complex;4178.00;10.55;1741.00;4.47;0
9;industrial_complex;4177.00;12.00;1795.00;0.85;0
9;industrial_complex;4077.00;11.00;1807.00;3.51;0
9;industrial_complex;4009.00;10.88;1803.00;1.35;0
9;industrial_complex;4085.00;11.30;1749.00;1.46;0
9;industrial_complex;4118.00;10.60;1801.00;5.58;0
9;air_base;4139.00;10.60;1758.00;1.96;0
9;naval_base;4190.00;10.05;1844.00;-2.36;5596
9;naval_base;4006.00;9.80;1812.00;-3.06;6151
9;naval_base;4034.00;9.50;1825.00;-3.00;5533
9;naval_base;4075.00;9.50;1704.00;0.14;6373
9;naval_base;4242.00;9.80;1773.00;0.49;6357
9;naval_base;4068.00;10.15;1831.00;-2.09;5533
9;naval_base;4121.00;9.75;1815.00;-3.68;4096
9;naval_base;4220.00;9.82;1760.00;0.57;6357
9;naval_base;4168.00;9.50;1729.00;-0.23;6261
9;naval_base;4239.00;10.00;1847.00;-3.31;3790
9;naval_base;4150.00;10.10;1710.00;0.59;6261
9;naval_base;4153.00;10.07;1838.00;-3.22;5596
9;naval_base;4235.00;10.10;1826.00;-4.56;6023
9;naval_base;4195.00;9.80;1736.00;0.42;5597
9;naval_base;4163.00;10.10;1844.00;-2.92;5596
9;naval_base;4122.00;10.05;1708.00;-0.44;5545
9;bunker;4109.00;11.15;1791.00;5.05;0
9;bunker;4138.00;10.25;1814.00;6.25;0
9;bunker;4194.00;12.30;1806.00;4.09;0
9;bunker;4170.00;11.75;1772.00;0.47;0
9;bunker;4136.00;10.57;1749.00;2.04;0
9;bunker;4045.00;10.93;1817.00;4.70;0
9;bunker;4112.00;10.20;1713.00;2.54;0
9;bunker;4193.00;11.68;1764.00;3.74;0
9;bunker;4078.00;11.00;1806.00;0.48;0
9;bunker;4126.00;10.80;1798.00;3.14;0
9;bunker;4059.00;10.75;1822.00;5.81;0
9;bunker;4161.00;10.48;1828.00;2.54;0
9;bunker;4105.00;10.82;1735.00;5.21;0
9;bunker;4145.00;10.20;1732.00;1.59;0
9;bunker;4196.00;10.48;1742.00;4.25;0
9;bunker;4168.00;10.20;1736.00;0.99;0
9;bunker;4233.00;10.18;1824.00;3.66;0
9;bunker;4236.00;10.70;1797.00;0.04;0
9;bunker;4072.00;10.90;1734.00;2.70;0
9;bunker;4221.00;11.50;1787.00;5.72;0
9;bunker;4085.00;10.65;1807.00;0.64;0
9;bunker;4198.00;10.65;1831.00;4.76;0
9;bunker;4229.00;10.10;1844.00;2.61;0
9;bunker;4015.00;11.30;1795.00;2.71;0
9;coastal_bunker;4244.00;10.10;1806.00;-3.55;0
9;coastal_bunker;4156.00;10.10;1712.00;0.59;0
9;coastal_bunker;4195.00;10.05;1844.00;-2.36;0
9;coastal_bunker;4220.00;10.15;1761.00;0.57;0
9;coastal_bunker;4012.00;9.50;1828.00;-3.06;0
9;coastal_bunker;4202.00;9.50;1739.00;0.42;0
9;coastal_bunker;4232.00;10.05;1846.00;-3.31;0
9;coastal_bunker;4170.00;10.10;1846.00;-2.92;0
9;coastal_bunker;4061.00;10.15;1830.00;-2.09;0
9;coastal_bunker;4097.00;9.50;1706.00;-0.44;0
9;coastal_bunker;4013.00;10.10;1830.00;-2.50;0
9;coastal_bunker;4173.00;9.78;1731.00;0.97;0
9;coastal_bunker;4124.00;9.75;1816.00;-3.68;0
9;coastal_bunker;4130.00;10.07;1819.00;-1.64;0
9;coastal_bunker;4069.00;9.50;1703.00;0.14;0
9;coastal_bunker;4235.00;10.10;1825.00;-4.56;0
9;dockyard;4240.00;9.50;1843.00;1.46;0
9;anti_air_building;4199.00;10.57;1746.00;2.17;0
9;anti_air_building;4232.00;10.40;1817.00;3.38;0
9;anti_air_building;4169.00;11.60;1795.00;1.22;0
9;synthetic_refinery;4174.00;10.98;1823.00;5.34;0
9;fuel_silo;4065.00;11.25;1814.00;5.45;0
9;radar_station;4124.00;11.25;1775.00;4.25;0
9;rocket_site;4239.00;10.57;1785.00;5.95;0
9;nuclear_reactor;4124.00;10.40;1805.00;2.33;0
10;arms_factory;2458.00;10.00;1827.00;0.84;0
10;arms_factory;2462.00;10.05;1828.00;2.40;0
10;arms_factory;2441.00;10.10;1835.00;5.07;0
10;arms_factory;2444.00;10.07;1835.00;1.45;0
10;arms_factory;2462.00;10.05;1838.00;4.47;0
10;arms_factory;2436.00;10.05;1839.00;0.85;0
10;industrial_complex;2421.00;10.00;1840.00;3.51;0
10;industrial_complex;2457.00;10.10;1830.00;1.35;0
10;industrial_complex;2456.00;10.10;1831.00;1.46;0
10;industrial_complex;2439.00;10.10;1836.00;5.58;0
10;industrial_complex;2457.00;10.10;1836.00;1.96;0
10;industrial_complex;2434.00;10.05;1837.00;6.08;0
10;air_base;2432.00;10.03;1841.00;6.18;0
10;naval_base;2432.00;10.05;1843.00;-3.93;4573
10;bunker;2464.00;10.00;1832.00;0.41;0
10;coastal_bunker;2452.00;10.00;1838.00;-3.93;0
10;dockyard;2448.00;9.50;1828.00;0.88;0
10;anti_air_building;2462.00;10.10;1837.00;2.47;0
10;anti_air_building;2422.00;10.00;1838.00;5.13;0
10;anti_air_building;2454.00;10.03;1827.00;1.52;0
10;synthetic_refinery;2458.00;10.05;1828.00;4.54;0
10;fuel_silo;2449.00;10.10;1834.00;5.74;0
10;radar_station;2443.00;10.05;1836.00;4.56;0
10;rocket_site;2458.00;10.10;1835.00;5.14;0
10;nuclear_reactor;2462.00;10.05;1838.00;1.52;0
11;arms_factory;3543.00;11.00;1815.00;5.07;0
11;arms_factory;3530.00;10.30;1821.00;1.45;0
11;arms_factory;3549.00;10.40;1839.00;4.47;0
11;arms_factory;3543.00;10.75;1836.00;0.85;0
11;arms_factory;3531.00;10.30;1842.00;3.51;0
11;arms_factory;3541.00;10.90;1823.00;1.35;0
11;industrial_complex;3540.00;10.93;1820.00;1.46;0
11;industrial_complex;3530.00;10.35;1807.00;5.58;0
11;industrial_complex;3536.00;10.18;1844.00;1.96;0
11;industrial_complex;3544.00;10.45;1841.00;6.08;0
11;industrial_complex;3532.00;10.45;1836.00;6.18;0
11;industrial_complex;3537.00;10.80;1829.00;4.02;0
11;air_base;3529.00;10.30;1806.00;0.41;0
11;naval_base;3532.00;10.20;1845.00;-2.12;3375
11;naval_base;3526.00;9.50;1831.00;-1.86;4404
11;bunker;3528.00;10.13;1835.00;2.47;0
11;bunker;3547.00;10.43;1840.00;5.13;0
11;coastal_bunker;3538.00;10.10;1844.00;-4.25;0
11;coastal_bunker;3524.00;9.50;1840.00;-1.86;0
11;dockyard;3554.00;10.10;1841.00;-4.25;0
11;anti_air_building;3539.00;10.85;1836.00;3.58;0
11;anti_air_building;3545.00;10.70;1832.00;5.14;0
11;anti_air_building;3537.00;10.60;1823.00;1.52;0
11;synthetic_refinery;3536.00;10.65;1820.00;4.19;0
11;fuel_silo;3531.00;10.45;1839.00;2.03;0
11;radar_station;3541.00;10.90;1823.00;5.97;0
11;rocket_site;3540.00;10.40;1841.00;6.25;0
11;nuclear_reactor;3547.00;10.80;1822.00;4.09;0
12;arms_factory;3427.00;10.07;1831.00;4.47;0
12;arms_factory;3434.00;10.05;1827.00;0.85;0
12;arms_factory;3426.00;10.00;1813.00;3.51;0
12;arms_factory;3431.00;10.13;1833.00;1.35;0
12;arms_factory;3428.00;10.10;1830.00;1.46;0
12;arms_factory;3427.00;10.00;1810.00;5.58;0
12;industrial_complex;3431.00;10.15;1836.00;1.96;0
12;industrial_complex;3431.00;10.10;1832.00;6.08;0
12;industrial_complex;3429.00;10.07;1813.00;6.18;0
12;industrial_complex;3432.00;10.10;1841.00;4.02;0
12;industrial_complex;3432.00;10.10;1830.00;0.41;0
12;industrial_complex;3430.00;10.10;1817.00;3.07;0
12;air_base;3428.00;10.03;1812.00;6.09;0
12;naval_base;3431.00;10.00;1815.00;-4.25;4597
12;bunker;3429.00;10.05;1823.00;5.13;0
12;coastal_bunker;3427.00;9.80;1839.00;-3.03;0
12;dockyard;3436.00;10.03;1829.00;-4.25;0
12;anti_air_building;3430.00;10.10;1818.00;5.74;0
12;anti_air_building;3426.00;10.00;1813.00;3.58;0
12;anti_air_building;3431.00;10.13;1839.00;5.14;0
12;synthetic_refinery;3429.00;10.03;1824.00;1.52;0
12;fuel_silo;3431.00;10.05;1816.00;4.19;0
12;radar_station;3431.00;10.10;1827.00;1.93;0
12;rocket_site;3430.00;10.07;1827.00;5.05;0
12;nuclear_reactor;3429.00;10.05;1822.00;6.25;0
13;arms_factory;2376.00;10.10;1826.00;3.51;0
13;arms_factory;2381.00;10.10;1839.00;1.35;0
13;arms_factory;2373.00;10.10;1827.00;1.46;0
13;arms_factory;2371.00;10.10;1834.00;5.58;0
13;arms_factory;2382.00;10.10;1840.00;1.96;0
13;arms_factory;2370.00;10.10;1828.00;6.08;0
13;industrial_complex;2376.00;10.00;1834.00;6.18;0
13;industrial_complex;2377.00;10.10;1822.00;4.02;0
13;industrial_complex;2376.00;10.00;1835.00;0.41;0
13;industrial_complex;2375.00;10.00;1835.00;3.07;0
13;industrial_complex;2376.00;10.10;1823.00;6.09;0
13;industrial_complex;2376.00;10.00;1836.00;2.47;0
13;air_base;2375.00;10.00;1836.00;5.13;0
13;naval_base;2378.00;10.00;1833.00;-3.14;6253
13;bunker;2381.00;10.00;1836.00;4.54;0
13;coastal_bunker;2374.00;10.00;1837.00;-3.14;0
13;dockyard;2371.00;9.50;1824.00;-3.14;0
13;anti_air_building;2381.00;10.05;1837.00;5.14;0
13;anti_air_building;2374.00;10.10;1827.00;1.52;0
13;anti_air_building;2368.00;10.10;1833.00;4.19;0
13;synthetic_refinery;2371.00;10.10;1828.00;2.03;0
13;fuel_silo;2370.00;10.10;1828.00;5.05;0
13;radar_station;2375.00;10.00;1831.00;2.63;0
13;rocket_site;2369.00;10.05;1829.00;4.09;0
13;nuclear_reactor;2376.00;10.07;1828.00;0.47;0
14;arms_factory;2276.00;10.05;1824.00;1.46;0
14;arms_factory;2280.00;10.10;1821.00;5.58;0
14;arms_factory;2276.00;10.03;1820.00;1.96;0
14;arms_factory;2277.00;10.15;1823.00;6.08;0
14;arms_factory;2279.00;10.05;1820.00;6.18;0
14;arms_factory;2276.00;10.05;1824.00;4.02;0
14;industrial_complex;2278.00;10.10;1821.00;0.41;0
14;industrial_complex;2276.00;10.05;1825.00;3.07;0
14;industrial_complex;2276.00;10.05;1823.00;6.09;0
14;industrial_complex;2278.00;10.05;1820.00;2.47;0
14;industrial_complex;2280.00;10.15;1823.00;5.13;0
14;industrial_complex;2277.00;10.10;1821.00;1.52;0
14;air_base;2277.00;10.13;1824.00;4.54;0
14;naval_base;2282.00;9.50;1820.00;-1.57;6342
14;bunker;2277.00;10.05;1820.00;3.58;0
14;coastal_bunker;2275.00;9.50;1825.00;-1.57;0
14;dockyard;2280.00;9.50;1819.00;-1.57;0
14;anti_air_building;2277.00;10.13;1824.00;4.19;0
14;anti_air_building;2279.00;10.10;1821.00;2.03;0
14;anti_air_building;2276.00;10.03;1820.00;5.05;0
14;synthetic_refinery;2278.00;10.20;1823.00;6.25;0
14;fuel_silo;2279.00;10.05;1820.00;4.09;0
14;radar_station;2279.00;10.18;1823.00;1.86;0
14;rocket_site;2278.00;10.10;1821.00;2.04;0
14;nuclear_reactor;2276.00;10.05;1825.00;4.70;0
15;arms_factory;3242.00;10.10;1796.00;1.96;0
15;arms_factory;3236.00;10.03;1802.00;6.08;0
